,arrivals
6139,0.0
6140,2.0
6141,5.0
6142,4.0
6143,4.0
6144,5.0
6145,6.0
6146,9.0
6147,5.0
6148,4.0
6149,4.0
6150,1.0
6151,0.0
6152,1.0
6153,0.0
6154,0.0
6155,0.0
6156,0.0
6157,0.0
6158,0.0
6159,0.0
6160,0.0
6161,0.0
6162,1.0
6163,3.0
6164,1.0
6165,2.0
6166,3.0
6167,2.0
6168,1.0
6169,3.0
6170,7.0
6171,6.0
6172,4.0
6173,2.0
6174,2.0
6175,0.0
6176,0.0
6177,0.0
6178,0.0
6179,0.0
6180,0.0
6181,0.0
6182,0.0
6183,0.0
6184,0.0
6185,0.0
6186,3.0
6187,1.0
6188,2.0
6189,1.0
6190,2.0
6191,1.0
6192,1.0
6193,3.0
6194,7.0
6195,7.0
6196,4.0
6197,4.0
6198,3.0
6199,2.0
6200,0.0
6201,0.0
6202,0.0
6203,0.0
6204,0.0
6205,0.0
6206,0.0
6207,0.0
6208,0.0
6209,0.0
6210,1.0
6211,3.0
6212,3.0
6213,3.0
6214,1.0
6215,2.0
6216,3.0
6217,4.0
6218,5.0
6219,7.0
6220,10.0
6221,3.0
6222,1.0
6223,1.0
6224,0.0
6225,0.0
6226,0.0
6227,0.0
6228,0.0
6229,0.0
6230,0.0
6231,0.0
6232,0.0
6233,0.0
6234,3.0
6235,3.0
6236,2.0
6237,2.0
6238,2.0
6239,1.0
6240,2.0
6241,5.0
6242,8.0
6243,5.0
6244,4.0
6245,4.0
6246,5.0
6247,1.0
6248,1.0
6249,0.0
6250,0.0
6251,0.0
6252,0.0
6253,0.0
6254,0.0
6255,0.0
6256,0.0
6257,0.0
6258,2.0
6259,4.0
6260,2.0
6261,3.0
6262,2.0
6263,3.0
6264,4.0
6265,4.0
6266,5.0
6267,6.0
6268,4.0
6269,3.0
6270,3.0
6271,1.0
6272,0.0
6273,0.0
6274,0.0
6275,0.0
6276,0.0
6277,0.0
6278,0.0
6279,0.0
6280,0.0
6281,0.0
6282,1.0
6283,2.0
6284,4.0
6285,2.0
6286,5.0
6287,4.0
6288,3.0
6289,4.0
6290,2.0
6291,5.0
6292,3.0
6293,2.0
6294,2.0
6295,0.0
6296,0.0
6297,0.0
6298,1.0
6299,0.0
6300,0.0
6301,0.0
6302,0.0
6303,0.0
6304,0.0
6305,0.0
6306,0.0
6307,0.0
6308,2.0
6309,5.0
6310,4.0
6311,4.0
6312,5.0
6313,6.0
6314,9.0
6315,4.0
6316,4.0
6317,2.0
6318,0.0
6319,0.0
6320,0.0
6321,0.0
6322,0.0
6323,0.0
6324,0.0
6325,0.0
6326,0.0
6327,0.0
6328,0.0
6329,0.0
6330,1.0
6331,3.0
6332,1.0
6333,2.0
6334,3.0
6335,2.0
6336,1.0
6337,3.0
6338,8.0
6339,5.0
6340,4.0
6341,3.0
6342,3.0
6343,0.0
6344,0.0
6345,0.0
6346,0.0
6347,0.0
6348,0.0
6349,0.0
6350,0.0
6351,0.0
6352,0.0
6353,0.0
6354,2.0
6355,1.0
6356,1.0
6357,1.0
6358,2.0
6359,1.0
6360,1.0
6361,2.0
6362,6.0
6363,6.0
6364,3.0
6365,4.0
6366,3.0
6367,1.0
6368,0.0
6369,0.0
6370,0.0
6371,0.0
6372,0.0
6373,0.0
6374,0.0
6375,0.0
6376,0.0
6377,0.0
6378,1.0
6379,2.0
6380,3.0
6381,3.0
6382,1.0
6383,2.0
6384,2.0
6385,3.0
6386,5.0
6387,8.0
6388,10.0
6389,3.0
6390,1.0
6391,2.0
6392,0.0
6393,0.0
6394,0.0
6395,0.0
6396,0.0
6397,0.0
6398,0.0
6399,0.0
6400,0.0
6401,0.0
6402,3.0
6403,3.0
6404,2.0
6405,2.0
6406,2.0
6407,1.0
6408,3.0
6409,3.0
6410,7.0
6411,5.0
6412,5.0
6413,3.0
6414,5.0
6415,1.0
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.0
6422,0.0
6423,0.0
6424,0.0
6425,0.0
6426,2.0
6427,4.0
6428,2.0
6429,2.0
6430,1.0
6431,3.0
6432,3.0
6433,5.0
6434,5.0
6435,6.0
6436,5.0
6437,2.0
6438,2.0
6439,1.0
6440,0.0
6441,0.0
6442,0.0
6443,0.0
6444,0.0
6445,0.0
6446,0.0
6447,0.0
6448,0.0
6449,0.0
6450,0.0
6451,2.0
6452,4.0
6453,2.0
6454,5.0
6455,4.0
6456,3.0
6457,4.0
6458,2.0
6459,4.0
6460,3.0
6461,2.0
6462,2.0
6463,0.0
6464,0.0
6465,0.0
6466,0.0
6467,0.0
6468,0.0
6469,0.0
6470,0.0
6471,0.0
6472,0.0
6473,0.0
6474,0.0
6475,0.0
6476,2.0
6477,5.0
6478,5.0
6479,4.0
6480,5.0
6481,6.0
6482,7.0
6483,4.0
6484,3.0
6485,2.0
6486,0.0
6487,0.0
6488,0.0
6489,0.0
6490,0.0
6491,0.0
6492,0.0
6493,0.0
6494,0.0
6495,0.0
6496,0.0
6497,0.0
6498,1.0
6499,3.0
6500,0.0
6501,2.0
6502,2.0
6503,1.0
6504,1.0
6505,3.0
6506,7.0
6507,5.0
6508,5.0
6509,2.0
6510,2.0
6511,0.0
6512,0.0
6513,0.0
6514,0.0
6515,0.0
6516,0.0
6517,0.0
6518,0.0
6519,0.0
6520,0.0
6521,0.0
6522,2.0
6523,1.0
6524,2.0
6525,1.0
6526,1.0
6527,1.0
6528,3.0
6529,2.0
6530,7.0
6531,6.0
6532,4.0
6533,4.0
6534,3.0
6535,2.0
6536,0.0
6537,0.0
6538,0.0
6539,0.0
6540,0.0
6541,0.0
6542,0.0
6543,0.0
6544,0.0
6545,0.0
6546,1.0
6547,2.0
6548,2.0
6549,3.0
6550,0.0
6551,1.0
6552,2.0
6553,4.0
6554,4.0
6555,7.0
6556,9.0
6557,2.0
6558,1.0
6559,1.0
6560,0.0
6561,0.0
6562,0.0
6563,0.0
6564,0.0
6565,0.0
6566,0.0
6567,0.0
6568,0.0
6569,0.0
6570,3.0
6571,3.0
6572,1.0
6573,2.0
6574,2.0
6575,1.0
6576,2.0
6577,2.0
6578,7.0
6579,4.0
6580,4.0
6581,3.0
6582,6.0
6583,0.0
6584,0.0
6585,0.0
6586,0.0
6587,0.0
6588,0.0
6589,0.0
6590,0.0
6591,0.0
6592,0.0
6593,0.0
6594,2.0
6595,4.0
6596,2.0
6597,2.0
6598,1.0
6599,3.0
6600,4.0
6601,4.0
6602,6.0
6603,6.0
6604,5.0
6605,2.0
6606,1.0
6607,0.0
6608,0.0
6609,0.0
6610,0.0
6611,0.0
6612,0.0
6613,0.0
6614,0.0
6615,0.0
6616,0.0
6617,0.0
6618,0.0
6619,2.0
6620,5.0
6621,1.0
6622,4.0
6623,3.0
6624,3.0
6625,4.0
6626,3.0
6627,4.0
6628,4.0
6629,2.0
6630,2.0
6631,0.0
6632,0.0
6633,0.0
6634,0.0
6635,0.0
6636,0.0
6637,0.0
6638,0.0
6639,0.0
6640,0.0
6641,0.0
6642,0.0
6643,0.0
6644,2.0
6645,6.0
6646,4.0
6647,3.0
6648,4.0
6649,6.0
6650,8.0
6651,4.0
6652,3.0
6653,2.0
6654,0.0
6655,0.0
6656,0.0
6657,1.0
6658,0.0
6659,0.0
6660,0.0
6661,0.0
6662,0.0
6663,0.0
6664,0.0
6665,0.0
6666,1.0
6667,3.0
6668,0.0
6669,1.0
6670,2.0
6671,1.0
6672,2.0
6673,3.0
6674,6.0
6675,5.0
6676,5.0
6677,3.0
6678,2.0
6679,0.0
6680,1.0
6681,0.0
6682,0.0
6683,0.0
6684,0.0
6685,0.0
6686,0.0
6687,0.0
6688,0.0
6689,0.0
6690,2.0
6691,1.0
6692,2.0
6693,1.0
6694,1.0
6695,1.0
6696,2.0
6697,2.0
6698,6.0
6699,5.0
6700,4.0
6701,4.0
6702,3.0
6703,2.0
6704,0.0
6705,0.0
6706,0.0
6707,0.0
6708,0.0
6709,0.0
6710,0.0
6711,0.0
6712,0.0
6713,0.0
6714,1.0
6715,2.0
6716,2.0
6717,3.0
6718,0.0
6719,1.0
6720,2.0
6721,4.0
6722,4.0
6723,7.0
6724,9.0
6725,3.0
6726,2.0
6727,2.0
6728,0.0
6729,0.0
6730,0.0
6731,0.0
6732,0.0
6733,0.0
6734,0.0
6735,0.0
6736,0.0
6737,0.0
6738,3.0
6739,3.0
6740,2.0
6741,2.0
6742,2.0
6743,0.0
6744,2.0
6745,3.0
6746,6.0
6747,4.0
6748,6.0
6749,5.0
6750,5.0
6751,0.0
6752,0.0
6753,0.0
6754,0.0
6755,0.0
6756,0.0
6757,0.0
6758,0.0
6759,0.0
6760,0.0
6761,0.0
6762,2.0
6763,4.0
6764,2.0
6765,2.0
6766,1.0
6767,3.0
6768,4.0
6769,4.0
6770,5.0
6771,6.0
6772,4.0
6773,1.0
6774,2.0
6775,1.0
6776,0.0
6777,0.0
6778,0.0
6779,0.0
6780,0.0
6781,0.0
6782,0.0
6783,0.0
6784,0.0
6785,0.0
6786,0.0
6787,2.0
6788,5.0
6789,2.0
6790,5.0
6791,3.0
6792,3.0
6793,4.0
6794,3.0
6795,4.0
6796,4.0
6797,1.0
6798,1.0
6799,0.0
6800,0.0
6801,0.0
6802,0.0
6803,0.0
6804,0.0
6805,0.0
6806,0.0
6807,0.0
6808,0.0
6809,0.0
6810,0.0
6811,0.0
6812,2.0
6813,5.0
6814,4.0
6815,4.0
6816,5.0
6817,5.0
6818,8.0
6819,4.0
6820,4.0
6821,2.0
6822,1.0
6823,0.0
6824,0.0
6825,0.0
6826,0.0
6827,0.0
6828,0.0
6829,0.0
6830,0.0
6831,0.0
6832,0.0
6833,0.0
6834,1.0
6835,3.0
6836,1.0
6837,1.0
6838,3.0
6839,1.0
6840,2.0
6841,3.0
6842,7.0
6843,5.0
6844,4.0
6845,2.0
6846,2.0
6847,0.0
6848,0.0
6849,0.0
6850,0.0
6851,0.0
6852,0.0
6853,0.0
6854,0.0
6855,0.0
6856,0.0
6857,0.0
6858,2.0
6859,1.0
6860,1.0
6861,1.0
6862,1.0
6863,1.0
6864,2.0
6865,2.0
6866,7.0
6867,6.0
6868,4.0
6869,4.0
6870,3.0
6871,1.0
6872,0.0
6873,0.0
6874,0.0
6875,0.0
6876,0.0
6877,0.0
6878,0.0
6879,0.0
6880,0.0
6881,0.0
6882,0.0
6883,2.0
6884,2.0
6885,2.0
6886,1.0
6887,2.0
6888,3.0
6889,4.0
6890,5.0
6891,7.0
6892,10.0
6893,2.0
6894,1.0
6895,1.0
6896,1.0
6897,0.0
6898,0.0
6899,0.0
6900,0.0
6901,0.0
6902,0.0
6903,0.0
6904,0.0
6905,0.0
6906,2.0
6907,3.0
6908,2.0
6909,2.0
6910,2.0
6911,0.0
6912,2.0
6913,3.0
6914,8.0
6915,5.0
6916,5.0
6917,4.0
6918,5.0
6919,2.0
6920,2.0
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,0.0
6926,0.0
6927,0.0
6928,0.0
6929,0.0
6930,2.0
6931,4.0
6932,2.0
6933,3.0
6934,1.0
6935,3.0
6936,4.0
6937,4.0
6938,6.0
6939,6.0
6940,5.0
6941,2.0
6942,2.0
6943,2.0
6944,0.0
6945,0.0
6946,0.0
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,0.0
6952,0.0
6953,0.0
6954,0.0
6955,1.0
6956,4.0
6957,2.0
6958,5.0
6959,3.0
6960,3.0
6961,4.0
6962,3.0
6963,4.0
6964,4.0
6965,2.0
6966,2.0
6967,0.0
6968,1.0
6969,1.0
6970,0.0
6971,0.0
6972,0.0
6973,0.0
6974,0.0
6975,0.0
6976,0.0
6977,0.0
6978,0.0
6979,0.0
6980,2.0
6981,6.0
6982,4.0
6983,4.0
6984,5.0
6985,6.0
6986,8.0
6987,4.0
6988,3.0
6989,2.0
6990,1.0
6991,0.0
6992,0.0
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,1.0
7003,3.0
7004,2.0
7005,2.0
7006,2.0
7007,2.0
7008,1.0
7009,3.0
7010,7.0
7011,6.0
7012,4.0
7013,3.0
7014,2.0
7015,0.0
7016,0.0
7017,0.0
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.0
7023,0.0
7024,0.0
7025,0.0
7026,3.0
7027,2.0
7028,2.0
7029,1.0
7030,2.0
7031,1.0
7032,1.0
7033,2.0
7034,7.0
7035,6.0
7036,4.0
7037,4.0
7038,3.0
7039,2.0
7040,0.0
7041,0.0
7042,0.0
7043,0.0
7044,0.0
7045,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7050,1.0
7051,3.0
7052,2.0
7053,3.0
7054,2.0
7055,2.0
7056,3.0
7057,4.0
7058,4.0
7059,7.0
7060,9.0
7061,2.0
7062,1.0
7063,2.0
7064,0.0
7065,0.0
7066,0.0
7067,0.0
7068,0.0
7069,0.0
7070,0.0
7071,0.0
7072,0.0
7073,0.0
7074,3.0
7075,4.0
7076,2.0
7077,2.0
7078,1.0
7079,0.0
7080,3.0
7081,3.0
7082,8.0
7083,4.0
7084,5.0
7085,4.0
7086,5.0
7087,1.0
7088,1.0
7089,0.0
7090,0.0
7091,0.0
7092,0.0
7093,0.0
7094,0.0
7095,0.0
7096,0.0
7097,0.0
7098,2.0
7099,5.0
7100,2.0
7101,3.0
7102,2.0
7103,3.0
7104,4.0
7105,5.0
7106,5.0
7107,6.0
7108,5.0
7109,2.0
7110,2.0
7111,1.0
7112,0.0
7113,0.0
7114,0.0
7115,0.0
7116,0.0
7117,0.0
7118,0.0
7119,0.0
7120,0.0
7121,0.0
7122,0.0
7123,3.0
7124,5.0
7125,2.0
7126,4.0
7127,4.0
7128,4.0
7129,4.0
7130,2.0
7131,4.0
7132,4.0
7133,2.0
7134,2.0
7135,0.0
7136,1.0
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7148,2.0
7149,6.0
7150,4.0
7151,5.0
7152,5.0
7153,6.0
7154,8.0
7155,4.0
7156,4.0
7157,3.0
7158,1.0
7159,0.0
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7166,0.0
7167,0.0
7168,0.0
7169,0.0
7170,1.0
7171,3.0
7172,1.0
7173,2.0
7174,3.0
7175,1.0
7176,2.0
7177,4.0
7178,7.0
7179,6.0
7180,5.0
7181,3.0
7182,2.0
7183,0.0
7184,0.0
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.0
7191,0.0
7192,0.0
7193,0.0
7194,2.0
7195,2.0
7196,2.0
7197,2.0
7198,2.0
7199,1.0
7200,1.0
7201,2.0
7202,6.0
7203,7.0
7204,4.0
7205,5.0
7206,3.0
7207,1.0
7208,0.0
7209,0.0
7210,0.0
7211,0.0
7212,0.0
7213,0.0
7214,0.0
7215,0.0
7216,0.0
7217,0.0
7218,1.0
7219,3.0
7220,3.0
7221,2.0
7222,1.0
7223,3.0
7224,2.0
7225,4.0
7226,4.0
7227,8.0
7228,9.0
7229,2.0
7230,1.0
7231,1.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,0.0
7239,0.0
7240,0.0
7241,0.0
7242,3.0
7243,4.0
7244,2.0
7245,2.0
7246,2.0
7247,0.0
7248,2.0
7249,2.0
7250,7.0
7251,5.0
7252,5.0
7253,4.0
7254,6.0
7255,0.0
7256,0.0
7257,0.0
7258,0.0
7259,0.0
7260,0.0
7261,0.0
7262,0.0
7263,0.0
7264,0.0
7265,0.0
7266,2.0
7267,5.0
7268,2.0
7269,3.0
7270,2.0
7271,4.0
7272,4.0
7273,6.0
7274,5.0
7275,5.0
7276,5.0
7277,3.0
7278,2.0
7279,1.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,2.0
7292,4.0
7293,2.0
7294,5.0
7295,4.0
7296,3.0
7297,5.0
7298,3.0
7299,5.0
7300,3.0
7301,2.0
7302,2.0
7303,0.0
7304,1.0
7305,0.0
7306,0.0
7307,0.0
7308,0.0
7309,0.0
7310,0.0
7311,0.0
7312,0.0
7313,0.0
7314,0.0
7315,0.0
7316,2.0
7317,5.0
7318,4.0
7319,5.0
7320,5.0
7321,5.0
7322,7.0
7323,5.0
7324,4.0
7325,2.0
7326,0.0
7327,0.0
7328,0.0
7329,0.0
7330,0.0
7331,0.0
7332,0.0
7333,0.0
7334,0.0
7335,0.0
7336,0.0
7337,0.0
7338,1.0
7339,3.0
7340,1.0
7341,2.0
7342,3.0
7343,1.0
7344,2.0
7345,3.0
7346,6.0
7347,6.0
7348,4.0
7349,3.0
7350,3.0
7351,1.0
7352,0.0
7353,0.0
7354,0.0
7355,0.0
7356,0.0
7357,0.0
7358,0.0
7359,0.0
7360,0.0
7361,0.0
7362,2.0
7363,2.0
7364,2.0
7365,1.0
7366,2.0
7367,1.0
7368,2.0
7369,3.0
7370,6.0
7371,7.0
7372,4.0
7373,4.0
7374,3.0
7375,2.0
7376,0.0
7377,0.0
7378,0.0
7379,0.0
7380,0.0
7381,0.0
7382,0.0
7383,0.0
7384,0.0
7385,0.0
7386,1.0
7387,3.0
7388,3.0
7389,3.0
7390,1.0
7391,2.0
7392,2.0
7393,3.0
7394,5.0
7395,7.0
7396,10.0
7397,2.0
7398,1.0
7399,1.0
7400,0.0
7401,0.0
7402,0.0
7403,0.0
7404,0.0
7405,0.0
7406,0.0
7407,0.0
7408,0.0
7409,0.0
7410,3.0
7411,3.0
7412,2.0
7413,2.0
7414,2.0
7415,1.0
7416,2.0
7417,3.0
7418,7.0
7419,5.0
7420,5.0
7421,3.0
7422,6.0
7423,1.0
7424,1.0
7425,0.0
7426,0.0
7427,0.0
7428,0.0
7429,0.0
7430,0.0
7431,0.0
7432,0.0
7433,0.0
7434,2.0
7435,5.0
7436,2.0
7437,3.0
7438,2.0
7439,3.0
7440,4.0
7441,4.0
7442,7.0
7443,6.0
7444,5.0
7445,2.0
7446,2.0
7447,1.0
7448,0.0
7449,0.0
7450,0.0
7451,0.0
7452,0.0
7453,0.0
7454,0.0
7455,0.0
7456,0.0
7457,0.0
7458,0.0
7459,2.0
7460,4.0
7461,2.0
7462,5.0
7463,5.0
7464,4.0
7465,4.0
7466,3.0
7467,5.0
7468,4.0
7469,2.0
7470,2.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,2.0
7485,5.0
7486,4.0
7487,4.0
7488,5.0
7489,6.0
7490,7.0
7491,4.0
7492,3.0
7493,4.0
7494,2.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7503,0.0
7504,0.0
7505,0.0
7506,2.0
7507,3.0
7508,0.0
7509,2.0
7510,3.0
7511,1.0
7512,2.0
7513,3.0
7514,6.0
7515,5.0
7516,4.0
7517,3.0
7518,3.0
7519,2.0
7520,0.0
7521,0.0
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,0.0
7527,0.0
7528,0.0
7529,0.0
7530,2.0
7531,1.0
7532,2.0
7533,1.0
7534,1.0
7535,1.0
7536,2.0
7537,2.0
7538,7.0
7539,6.0
7540,3.0
7541,4.0
7542,3.0
7543,2.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.0
7549,0.0
7550,0.0
7551,0.0
7552,0.0
7553,0.0
7554,1.0
7555,3.0
7556,2.0
7557,2.0
7558,0.0
7559,2.0
7560,3.0
7561,3.0
7562,4.0
7563,7.0
7564,9.0
7565,2.0
7566,1.0
7567,1.0
7568,0.0
7569,0.0
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.0
7575,0.0
7576,0.0
7577,0.0
7578,3.0
7579,4.0
7580,2.0
7581,2.0
7582,2.0
7583,0.0
7584,2.0
7585,3.0
7586,7.0
7587,5.0
7588,5.0
7589,4.0
7590,6.0
7591,1.0
7592,0.0
7593,0.0
7594,0.0
7595,0.0
7596,0.0
7597,0.0
7598,0.0
7599,0.0
7600,0.0
7601,0.0
7602,3.0
7603,5.0
7604,1.0
7605,3.0
7606,1.0
7607,3.0
7608,4.0
7609,4.0
7610,5.0
7611,6.0
7612,5.0
7613,3.0
7614,2.0
7615,1.0
7616,0.0
7617,0.0
7618,0.0
7619,0.0
7620,1.0
7621,0.0
7622,0.0
7623,0.0
7624,0.0
7625,0.0
7626,0.0
7627,2.0
7628,4.0
7629,2.0
7630,5.0
7631,4.0
7632,3.0
7633,4.0
7634,2.0
7635,4.0
7636,3.0
7637,2.0
7638,2.0
7639,0.0
7640,0.0
7641,0.0
7642,0.0
7643,0.0
7644,0.0
7645,0.0
7646,0.0
7647,0.0
7648,0.0
7649,0.0
7650,0.0
7651,0.0
7652,2.0
7653,5.0
7654,4.0
7655,4.0
7656,4.0
7657,6.0
7658,7.0
7659,4.0
7660,3.0
7661,3.0
7662,1.0
7663,0.0
7664,0.0
7665,0.0
7666,0.0
7667,0.0
7668,0.0
7669,0.0
7670,0.0
7671,0.0
7672,0.0
7673,0.0
7674,1.0
7675,2.0
7676,0.0
7677,2.0
7678,2.0
7679,1.0
7680,1.0
7681,3.0
7682,7.0
7683,5.0
7684,4.0
7685,4.0
7686,2.0
7687,0.0
7688,0.0
7689,0.0
7690,0.0
7691,0.0
7692,0.0
7693,0.0
7694,0.0
7695,0.0
7696,0.0
7697,0.0
7698,2.0
7699,1.0
7700,2.0
7701,1.0
7702,1.0
7703,1.0
7704,2.0
7705,2.0
7706,7.0
7707,6.0
7708,4.0
7709,5.0
7710,5.0
7711,1.0
7712,0.0
7713,0.0
7714,0.0
7715,0.0
7716,0.0
7717,0.0
7718,0.0
7719,0.0
7720,0.0
7721,0.0
7722,0.0
7723,3.0
7724,2.0
7725,2.0
7726,0.0
7727,2.0
7728,2.0
7729,3.0
7730,4.0
7731,7.0
7732,9.0
7733,2.0
7734,1.0
7735,2.0
7736,0.0
7737,0.0
7738,0.0
7739,0.0
7740,0.0
7741,0.0
7742,0.0
7743,0.0
7744,0.0
7745,0.0
7746,2.0
7747,2.0
7748,2.0
7749,1.0
7750,2.0
7751,0.0
7752,3.0
7753,3.0
7754,7.0
7755,5.0
7756,4.0
7757,4.0
7758,5.0
7759,1.0
7760,0.0
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,0.0
7769,1.0
7770,2.0
7771,4.0
7772,2.0
7773,2.0
7774,1.0
7775,3.0
7776,3.0
7777,4.0
7778,5.0
7779,6.0
7780,5.0
7781,4.0
7782,3.0
7783,2.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,0.0
7793,0.0
7794,0.0
7795,1.0
7796,4.0
7797,2.0
7798,5.0
7799,4.0
7800,3.0
7801,4.0
7802,3.0
7803,4.0
7804,3.0
7805,3.0
7806,3.0
7807,0.0
7808,0.0
7809,0.0
7810,0.0
7811,0.0
7812,0.0
7813,0.0
7814,0.0
7815,0.0
7816,0.0
7817,0.0
7818,0.0
7819,0.0
7820,1.0
7821,5.0
7822,4.0
7823,4.0
7824,4.0
7825,6.0
7826,7.0
7827,5.0
7828,4.0
7829,2.0
7830,1.0
7831,0.0
7832,0.0
7833,0.0
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,1.0
7843,3.0
7844,1.0
7845,2.0
7846,3.0
7847,2.0
7848,1.0
7849,3.0
7850,6.0
7851,5.0
7852,4.0
7853,2.0
7854,2.0
7855,1.0
7856,0.0
7857,0.0
7858,0.0
7859,0.0
7860,0.0
7861,0.0
7862,0.0
7863,0.0
7864,0.0
7865,0.0
7866,3.0
7867,2.0
7868,2.0
7869,1.0
7870,1.0
7871,1.0
7872,1.0
7873,2.0
7874,7.0
7875,6.0
7876,4.0
7877,4.0
7878,3.0
7879,2.0
7880,0.0
7881,0.0
7882,0.0
7883,0.0
7884,0.0
7885,0.0
7886,0.0
7887,0.0
7888,0.0
7889,0.0
7890,1.0
7891,2.0
7892,3.0
7893,2.0
7894,0.0
7895,2.0
7896,3.0
7897,4.0
7898,5.0
7899,7.0
7900,9.0
7901,3.0
7902,1.0
7903,1.0
7904,0.0
7905,0.0
7906,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.0
7911,0.0
7912,0.0
7913,0.0
7914,2.0
7915,3.0
7916,2.0
7917,2.0
7918,1.0
7919,0.0
7920,2.0
7921,3.0
7922,7.0
7923,5.0
7924,5.0
7925,4.0
7926,5.0
7927,1.0
7928,0.0
7929,0.0
7930,0.0
7931,0.0
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,0.0
7937,0.0
7938,3.0
7939,6.0
7940,1.0
7941,3.0
7942,1.0
7943,3.0
7944,3.0
7945,4.0
7946,5.0
7947,6.0
7948,5.0
7949,2.0
7950,3.0
7951,0.0
7952,0.0
7953,0.0
7954,0.0
7955,0.0
7956,0.0
7957,0.0
7958,0.0
7959,0.0
7960,0.0
7961,0.0
7962,1.0
7963,2.0
7964,4.0
7965,2.0
7966,5.0
7967,4.0
7968,3.0
7969,4.0
7970,2.0
7971,4.0
7972,4.0
7973,2.0
7974,2.0
7975,0.0
7976,0.0
7977,0.0
7978,0.0
7979,1.0
7980,0.0
7981,0.0
7982,0.0
7983,0.0
7984,0.0
7985,0.0
7986,2.0
7987,0.0
7988,1.0
7989,5.0
7990,5.0
7991,4.0
7992,4.0
7993,6.0
7994,8.0
7995,5.0
7996,3.0
7997,2.0
7998,1.0
7999,0.0
8000,0.0
8001,0.0
8002,0.0
8003,0.0
8004,0.0
8005,0.0
8006,0.0
8007,0.0
8008,0.0
8009,0.0
8010,2.0
8011,4.0
8012,1.0
8013,2.0
8014,3.0
8015,1.0
8016,1.0
8017,3.0
8018,7.0
8019,5.0
8020,4.0
8021,2.0
8022,2.0
8023,0.0
8024,1.0
8025,0.0
8026,0.0
8027,0.0
8028,0.0
8029,0.0
8030,0.0
8031,0.0
8032,0.0
8033,0.0
8034,3.0
8035,1.0
8036,2.0
8037,1.0
8038,1.0
8039,1.0
8040,1.0
8041,2.0
8042,6.0
8043,6.0
8044,4.0
8045,4.0
8046,3.0
8047,2.0
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,0.0
8053,0.0
8054,0.0
8055,0.0
8056,0.0
8057,0.0
8058,1.0
8059,2.0
8060,2.0
8061,2.0
8062,1.0
8063,2.0
8064,3.0
8065,4.0
8066,4.0
8067,7.0
8068,9.0
8069,3.0
8070,1.0
8071,1.0
8072,0.0
8073,0.0
8074,0.0
8075,0.0
8076,0.0
8077,0.0
8078,0.0
8079,0.0
8080,0.0
8081,0.0
8082,2.0
8083,3.0
8084,2.0
8085,1.0
8086,2.0
8087,0.0
8088,2.0
8089,3.0
8090,7.0
8091,5.0
8092,5.0
8093,4.0
8094,5.0
8095,1.0
8096,0.0
8097,0.0
8098,0.0
8099,0.0
8100,0.0
8101,0.0
8102,0.0
8103,0.0
8104,0.0
8105,2.0
8106,3.0
8107,5.0
8108,1.0
8109,2.0
8110,1.0
8111,3.0
8112,4.0
8113,5.0
8114,6.0
8115,6.0
8116,5.0
8117,3.0
8118,2.0
8119,1.0
8120,0.0
8121,0.0
8122,0.0
8123,0.0
8124,0.0
8125,0.0
8126,0.0
8127,0.0
8128,0.0
8129,0.0
8130,0.0
8131,3.0
8132,4.0
8133,2.0
8134,5.0
8135,3.0
8136,3.0
8137,4.0
