,arrivals
30630,0.0
30631,0.0
30632,0.0
30633,0.0
30634,0.0
30635,0.0
30636,0.0
30637,0.0
30638,1.0
30639,5.0
30640,5.0
30641,5.0
30642,5.0
30643,8.0
30644,5.0
30645,4.0
30646,7.0
30647,6.0
30648,7.0
30649,9.0
30650,6.0
30651,0.0
30652,0.0
30653,0.0
30654,0.0
30655,0.0
30656,0.0
30657,0.0
30658,0.0
30659,0.0
30660,0.0
30661,0.0
30662,1.0
30663,8.0
30664,5.0
30665,5.0
30666,5.0
30667,11.0
30668,8.0
30669,5.0
30670,6.0
30671,7.0
30672,10.0
30673,7.0
30674,4.0
30675,0.0
30676,0.0
30677,0.0
30678,0.0
30679,0.0
30680,0.0
30681,0.0
30682,0.0
30683,0.0
30684,0.0
30685,0.0
30686,0.0
30687,1.0
30688,5.0
30689,8.0
30690,11.0
30691,12.0
30692,12.0
30693,6.0
30694,7.0
30695,7.0
30696,7.0
30697,7.0
30698,6.0
30699,0.0
30700,0.0
30701,0.0
30702,0.0
30703,0.0
30704,0.0
30705,0.0
30706,0.0
30707,0.0
30708,0.0
30709,0.0
30710,0.0
30711,2.0
30712,4.0
30713,5.0
30714,8.0
30715,9.0
30716,8.0
30717,7.0
30718,8.0
30719,4.0
30720,8.0
30721,1.0
30722,1.0
30723,0.0
30724,0.0
30725,0.0
30726,0.0
30727,0.0
30728,0.0
30729,0.0
30730,0.0
30731,0.0
30732,0.0
30733,0.0
30734,1.0
30735,5.0
30736,4.0
30737,4.0
30738,4.0
30739,8.0
30740,5.0
30741,3.0
30742,5.0
30743,6.0
30744,5.0
30745,4.0
30746,2.0
30747,0.0
30748,0.0
30749,0.0
30750,0.0
30751,0.0
30752,0.0
30753,0.0
30754,0.0
30755,0.0
30756,0.0
30757,0.0
30758,3.0
30759,6.0
30760,6.0
30761,4.0
30762,5.0
30763,7.0
30764,7.0
30765,3.0
30766,5.0
30767,8.0
30768,10.0
30769,9.0
30770,4.0
30771,0.0
30772,0.0
30773,0.0
30774,0.0
30775,0.0
30776,0.0
30777,0.0
30778,0.0
30779,0.0
30780,0.0
30781,0.0
30782,2.0
30783,6.0
30784,6.0
30785,5.0
30786,5.0
30787,8.0
30788,8.0
30789,4.0
30790,6.0
30791,7.0
30792,8.0
30793,8.0
30794,3.0
30795,0.0
30796,0.0
30797,0.0
30798,0.0
30799,0.0
30800,0.0
30801,0.0
30802,0.0
30803,0.0
30804,0.0
30805,0.0
30806,2.0
30807,6.0
30808,5.0
30809,5.0
30810,6.0
30811,8.0
30812,7.0
30813,4.0
30814,5.0
30815,5.0
30816,8.0
30817,8.0
30818,4.0
30819,0.0
30820,0.0
30821,0.0
30822,0.0
30823,0.0
30824,0.0
30825,0.0
30826,0.0
30827,0.0
30828,0.0
30829,0.0
30830,1.0
30831,8.0
30832,6.0
30833,5.0
30834,6.0
30835,9.0
30836,8.0
30837,6.0
30838,5.0
30839,6.0
30840,10.0
30841,9.0
30842,3.0
30843,0.0
30844,0.0
30845,0.0
30846,0.0
30847,0.0
30848,0.0
30849,0.0
30850,0.0
30851,0.0
30852,0.0
30853,0.0
30854,0.0
30855,2.0
30856,6.0
30857,8.0
30858,12.0
30859,11.0
30860,12.0
30861,10.0
30862,9.0
30863,6.0
30864,9.0
30865,5.0
30866,3.0
30867,0.0
30868,0.0
30869,0.0
30870,0.0
30871,0.0
30872,0.0
30873,0.0
30874,0.0
30875,0.0
30876,0.0
30877,0.0
30878,0.0
30879,3.0
30880,3.0
30881,5.0
30882,9.0
30883,7.0
30884,9.0
30885,7.0
30886,6.0
30887,6.0
30888,5.0
30889,3.0
30890,0.0
30891,0.0
30892,0.0
30893,0.0
30894,0.0
30895,0.0
30896,0.0
30897,0.0
30898,0.0
30899,0.0
30900,0.0
30901,0.0
30902,0.0
30903,6.0
30904,5.0
30905,4.0
30906,5.0
30907,6.0
30908,5.0
30909,4.0
30910,3.0
30911,5.0
30912,6.0
30913,4.0
30914,1.0
30915,0.0
30916,0.0
30917,0.0
30918,0.0
30919,0.0
30920,0.0
30921,0.0
30922,0.0
30923,0.0
30924,0.0
30925,2.0
30926,3.0
30927,7.0
30928,6.0
30929,6.0
30930,5.0
30931,6.0
30932,7.0
30933,4.0
30934,4.0
30935,5.0
30936,7.0
30937,6.0
30938,3.0
30939,0.0
30940,0.0
30941,0.0
30942,0.0
30943,0.0
30944,0.0
30945,0.0
30946,0.0
30947,0.0
30948,0.0
30949,0.0
30950,3.0
30951,6.0
30952,6.0
30953,5.0
30954,6.0
30955,8.0
30956,7.0
30957,4.0
30958,5.0
30959,6.0
30960,8.0
30961,7.0
30962,3.0
30963,0.0
30964,0.0
30965,0.0
30966,0.0
30967,0.0
30968,0.0
30969,0.0
30970,0.0
30971,0.0
30972,0.0
30973,1.0
30974,2.0
30975,7.0
30976,6.0
30977,6.0
30978,5.0
30979,7.0
30980,7.0
30981,5.0
30982,5.0
30983,6.0
30984,7.0
30985,8.0
30986,3.0
30987,0.0
30988,0.0
30989,0.0
30990,0.0
30991,0.0
30992,0.0
30993,0.0
30994,0.0
30995,0.0
30996,0.0
30997,0.0
30998,2.0
30999,8.0
31000,6.0
31001,6.0
31002,6.0
31003,9.0
31004,8.0
31005,6.0
31006,6.0
31007,7.0
31008,9.0
31009,9.0
31010,3.0
31011,0.0
31012,0.0
31013,0.0
31014,0.0
31015,0.0
31016,0.0
31017,0.0
31018,0.0
31019,0.0
31020,0.0
31021,0.0
31022,0.0
31023,2.0
31024,6.0
31025,9.0
31026,12.0
31027,11.0
31028,12.0
31029,9.0
31030,8.0
31031,7.0
31032,9.0
31033,5.0
31034,4.0
31035,2.0
31036,0.0
31037,0.0
31038,0.0
31039,0.0
31040,0.0
31041,0.0
31042,0.0
31043,0.0
31044,0.0
31045,0.0
31046,0.0
31047,3.0
31048,5.0
31049,6.0
31050,10.0
31051,9.0
31052,9.0
31053,7.0
31054,7.0
31055,7.0
31056,4.0
31057,5.0
31058,0.0
31059,0.0
31060,0.0
31061,0.0
31062,0.0
31063,0.0
31064,0.0
31065,0.0
31066,0.0
31067,0.0
31068,0.0
31069,0.0
31070,1.0
31071,7.0
31072,5.0
31073,4.0
31074,5.0
31075,7.0
31076,6.0
31077,4.0
31078,3.0
31079,5.0
31080,6.0
31081,5.0
31082,1.0
31083,0.0
31084,0.0
31085,0.0
31086,0.0
31087,0.0
31088,0.0
31089,0.0
31090,0.0
31091,0.0
31092,0.0
31093,0.0
31094,5.0
31095,7.0
31096,6.0
31097,5.0
31098,5.0
31099,6.0
31100,8.0
31101,5.0
31102,5.0
31103,7.0
31104,7.0
31105,7.0
31106,2.0
31107,0.0
31108,0.0
31109,0.0
31110,0.0
31111,0.0
31112,0.0
31113,0.0
31114,0.0
31115,0.0
31116,0.0
31117,0.0
31118,2.0
31119,7.0
31120,7.0
31121,6.0
31122,6.0
31123,7.0
31124,7.0
31125,4.0
31126,6.0
31127,7.0
31128,8.0
31129,7.0
31130,3.0
31131,0.0
31132,0.0
31133,0.0
31134,0.0
31135,0.0
31136,0.0
31137,0.0
31138,0.0
31139,0.0
31140,0.0
31141,1.0
31142,2.0
31143,6.0
31144,7.0
31145,6.0
31146,5.0
31147,8.0
31148,7.0
31149,5.0
31150,5.0
31151,6.0
31152,7.0
31153,9.0
31154,2.0
31155,0.0
31156,0.0
31157,0.0
31158,0.0
31159,0.0
31160,0.0
31161,0.0
31162,0.0
31163,0.0
31164,0.0
31165,0.0
31166,2.0
31167,8.0
31168,7.0
31169,6.0
31170,6.0
31171,10.0
31172,8.0
31173,6.0
31174,5.0
31175,7.0
31176,11.0
31177,8.0
31178,3.0
31179,1.0
31180,0.0
31181,0.0
31182,0.0
31183,0.0
31184,0.0
31185,0.0
31186,0.0
31187,0.0
31188,0.0
31189,0.0
31190,0.0
31191,3.0
31192,7.0
31193,9.0
31194,12.0
31195,13.0
31196,12.0
31197,8.0
31198,8.0
31199,6.0
31200,9.0
31201,5.0
31202,4.0
31203,0.0
31204,0.0
31205,0.0
31206,0.0
31207,0.0
31208,0.0
31209,0.0
31210,0.0
31211,0.0
31212,0.0
31213,0.0
31214,0.0
31215,4.0
31216,4.0
31217,6.0
31218,8.0
31219,9.0
31220,9.0
31221,7.0
31222,7.0
31223,5.0
31224,5.0
31225,3.0
31226,0.0
31227,0.0
31228,0.0
31229,0.0
31230,0.0
31231,0.0
31232,0.0
31233,0.0
31234,0.0
31235,0.0
31236,0.0
31237,0.0
31238,1.0
31239,6.0
31240,5.0
31241,4.0
31242,5.0
31243,7.0
31244,6.0
31245,4.0
31246,3.0
31247,5.0
31248,5.0
31249,4.0
31250,1.0
31251,0.0
31252,0.0
31253,0.0
31254,0.0
31255,0.0
31256,0.0
31257,0.0
31258,0.0
31259,0.0
31260,0.0
31261,0.0
31262,3.0
31263,7.0
31264,7.0
31265,5.0
31266,5.0
31267,6.0
31268,7.0
31269,4.0
31270,5.0
31271,5.0
31272,6.0
31273,5.0
31274,3.0
31275,0.0
31276,0.0
31277,0.0
31278,0.0
31279,0.0
31280,0.0
31281,0.0
31282,0.0
31283,0.0
31284,0.0
31285,0.0
31286,2.0
31287,7.0
31288,6.0
31289,6.0
31290,6.0
31291,7.0
31292,7.0
31293,5.0
31294,5.0
31295,6.0
31296,7.0
31297,7.0
31298,3.0
31299,0.0
31300,0.0
31301,0.0
31302,0.0
31303,0.0
31304,0.0
31305,0.0
31306,0.0
31307,0.0
31308,0.0
31309,0.0
31310,2.0
31311,6.0
31312,6.0
31313,6.0
31314,5.0
31315,8.0
31316,7.0
31317,5.0
31318,4.0
31319,5.0
31320,7.0
31321,8.0
31322,3.0
31323,0.0
31324,0.0
31325,0.0
31326,0.0
31327,0.0
31328,0.0
31329,0.0
31330,0.0
31331,0.0
31332,0.0
31333,1.0
31334,2.0
31335,8.0
31336,7.0
31337,6.0
31338,6.0
31339,9.0
31340,7.0
31341,6.0
31342,5.0
31343,6.0
31344,9.0
31345,7.0
31346,3.0
31347,0.0
31348,0.0
31349,0.0
31350,0.0
31351,0.0
31352,0.0
31353,0.0
31354,0.0
31355,0.0
31356,0.0
31357,0.0
31358,0.0
31359,3.0
31360,6.0
31361,9.0
31362,11.0
31363,10.0
31364,12.0
31365,8.0
31366,7.0
31367,7.0
31368,7.0
31369,5.0
31370,4.0
31371,0.0
31372,0.0
31373,0.0
31374,0.0
31375,0.0
31376,0.0
31377,0.0
31378,0.0
31379,0.0
31380,0.0
31381,0.0
31382,0.0
31383,3.0
31384,4.0
31385,6.0
31386,8.0
31387,9.0
31388,8.0
31389,7.0
31390,7.0
31391,5.0
31392,5.0
31393,3.0
31394,0.0
31395,0.0
31396,0.0
31397,0.0
31398,0.0
31399,0.0
31400,0.0
31401,0.0
31402,0.0
31403,0.0
31404,0.0
31405,0.0
31406,2.0
31407,6.0
31408,5.0
31409,4.0
31410,5.0
31411,7.0
31412,6.0
31413,4.0
31414,3.0
31415,4.0
31416,5.0
31417,5.0
31418,2.0
31419,0.0
31420,0.0
31421,0.0
31422,0.0
31423,0.0
31424,0.0
31425,0.0
31426,0.0
31427,0.0
31428,0.0
31429,0.0
31430,4.0
31431,8.0
31432,6.0
31433,5.0
31434,5.0
31435,6.0
31436,8.0
31437,4.0
31438,5.0
31439,5.0
31440,6.0
31441,6.0
31442,2.0
31443,0.0
31444,0.0
31445,0.0
31446,0.0
31447,0.0
31448,0.0
31449,0.0
31450,0.0
31451,0.0
31452,0.0
31453,0.0
31454,2.0
31455,6.0
31456,6.0
31457,5.0
31458,6.0
31459,7.0
31460,7.0
31461,4.0
31462,6.0
31463,7.0
31464,9.0
31465,6.0
31466,3.0
31467,0.0
31468,0.0
31469,0.0
31470,0.0
31471,0.0
31472,0.0
31473,0.0
31474,0.0
31475,0.0
31476,0.0
31477,0.0
31478,2.0
31479,6.0
31480,6.0
31481,5.0
31482,5.0
31483,7.0
31484,7.0
31485,4.0
31486,4.0
31487,6.0
31488,8.0
31489,8.0
31490,3.0
31491,0.0
31492,0.0
31493,0.0
31494,0.0
31495,0.0
31496,0.0
31497,0.0
31498,0.0
31499,0.0
31500,0.0
31501,0.0
31502,2.0
31503,8.0
31504,6.0
31505,6.0
31506,6.0
31507,10.0
31508,8.0
31509,6.0
31510,5.0
31511,7.0
31512,9.0
31513,8.0
31514,5.0
31515,0.0
31516,0.0
31517,0.0
31518,0.0
31519,0.0
31520,0.0
31521,0.0
31522,0.0
31523,0.0
31524,0.0
31525,0.0
31526,0.0
31527,3.0
31528,7.0
31529,9.0
31530,11.0
31531,11.0
31532,11.0
31533,7.0
31534,7.0
31535,7.0
31536,7.0
31537,5.0
31538,3.0
31539,0.0
31540,0.0
31541,0.0
31542,0.0
31543,0.0
31544,0.0
31545,0.0
31546,0.0
31547,0.0
31548,0.0
31549,0.0
31550,0.0
31551,3.0
31552,5.0
31553,6.0
31554,8.0
31555,8.0
31556,8.0
31557,8.0
31558,6.0
31559,5.0
31560,5.0
31561,3.0
31562,0.0
31563,0.0
31564,0.0
31565,0.0
31566,0.0
31567,0.0
31568,0.0
31569,0.0
31570,0.0
31571,0.0
31572,0.0
31573,0.0
31574,0.0
31575,6.0
31576,4.0
31577,3.0
31578,5.0
31579,6.0
31580,5.0
31581,3.0
31582,4.0
31583,5.0
31584,6.0
31585,5.0
31586,2.0
31587,0.0
31588,0.0
31589,0.0
31590,0.0
31591,0.0
31592,0.0
31593,0.0
31594,0.0
31595,0.0
31596,0.0
31597,0.0
31598,3.0
31599,7.0
31600,5.0
31601,4.0
31602,4.0
31603,6.0
31604,7.0
31605,4.0
31606,5.0
31607,6.0
31608,7.0
31609,6.0
31610,4.0
31611,0.0
31612,0.0
31613,0.0
31614,0.0
31615,0.0
31616,0.0
31617,0.0
31618,0.0
31619,0.0
31620,0.0
31621,0.0
31622,2.0
31623,6.0
31624,6.0
31625,6.0
31626,6.0
31627,7.0
31628,7.0
31629,3.0
31630,6.0
31631,6.0
31632,7.0
31633,7.0
31634,3.0
31635,0.0
31636,0.0
31637,0.0
31638,0.0
31639,0.0
31640,0.0
31641,0.0
31642,0.0
31643,0.0
31644,0.0
31645,0.0
31646,2.0
31647,6.0
31648,5.0
31649,6.0
31650,5.0
31651,7.0
31652,7.0
31653,5.0
31654,5.0
31655,6.0
31656,8.0
31657,8.0
31658,4.0
31659,0.0
31660,0.0
31661,0.0
31662,0.0
31663,0.0
31664,0.0
31665,0.0
31666,0.0
31667,0.0
31668,0.0
31669,1.0
31670,2.0
31671,8.0
31672,5.0
31673,6.0
31674,5.0
31675,9.0
31676,6.0
31677,5.0
31678,5.0
31679,7.0
31680,10.0
31681,8.0
31682,4.0
31683,0.0
31684,0.0
31685,0.0
31686,0.0
31687,0.0
31688,0.0
31689,0.0
31690,0.0
31691,0.0
31692,0.0
31693,0.0
31694,0.0
31695,2.0
31696,5.0
31697,9.0
31698,11.0
31699,11.0
31700,11.0
31701,7.0
31702,7.0
31703,6.0
31704,8.0
31705,6.0
31706,4.0
31707,0.0
31708,0.0
31709,0.0
31710,0.0
31711,0.0
31712,0.0
31713,0.0
31714,0.0
31715,0.0
31716,0.0
31717,0.0
31718,0.0
31719,3.0
31720,4.0
31721,5.0
31722,9.0
31723,9.0
31724,8.0
31725,7.0
31726,6.0
31727,5.0
31728,5.0
31729,3.0
31730,0.0
31731,0.0
31732,0.0
31733,0.0
31734,0.0
31735,0.0
31736,0.0
31737,0.0
31738,0.0
31739,0.0
31740,0.0
31741,0.0
31742,0.0
31743,5.0
31744,4.0
31745,5.0
31746,5.0
31747,6.0
31748,5.0
31749,3.0
31750,3.0
31751,5.0
31752,5.0
31753,5.0
31754,2.0
31755,0.0
31756,0.0
31757,0.0
31758,0.0
31759,0.0
31760,0.0
31761,0.0
31762,0.0
31763,0.0
31764,0.0
31765,0.0
31766,3.0
31767,6.0
31768,7.0
31769,5.0
31770,4.0
31771,6.0
31772,7.0
31773,5.0
31774,5.0
31775,6.0
31776,7.0
31777,6.0
31778,4.0
31779,0.0
31780,0.0
31781,0.0
31782,0.0
31783,0.0
31784,0.0
31785,0.0
31786,0.0
31787,0.0
31788,0.0
31789,0.0
31790,2.0
31791,6.0
31792,6.0
31793,6.0
31794,6.0
31795,8.0
31796,8.0
31797,4.0
31798,6.0
31799,7.0
31800,8.0
31801,8.0
31802,3.0
31803,0.0
31804,0.0
31805,0.0
31806,0.0
31807,0.0
31808,0.0
31809,0.0
31810,0.0
31811,0.0
31812,0.0
31813,0.0
31814,2.0
31815,6.0
31816,6.0
31817,5.0
31818,5.0
31819,8.0
31820,7.0
31821,4.0
31822,4.0
31823,6.0
31824,8.0
31825,8.0
31826,4.0
31827,0.0
31828,0.0
31829,0.0
31830,0.0
31831,0.0
31832,0.0
31833,0.0
31834,0.0
31835,0.0
31836,0.0
31837,1.0
31838,1.0
31839,8.0
31840,6.0
31841,6.0
31842,6.0
31843,8.0
31844,7.0
31845,5.0
31846,6.0
31847,6.0
31848,10.0
31849,9.0
31850,5.0
31851,0.0
31852,0.0
31853,0.0
31854,0.0
31855,0.0
31856,0.0
31857,0.0
31858,0.0
31859,0.0
31860,0.0
31861,0.0
31862,0.0
31863,2.0
31864,6.0
31865,9.0
31866,11.0
31867,11.0
31868,12.0
31869,8.0
31870,8.0
31871,6.0
31872,9.0
31873,6.0
31874,4.0
31875,0.0
31876,0.0
31877,0.0
31878,0.0
31879,0.0
31880,0.0
31881,0.0
31882,0.0
31883,0.0
31884,0.0
31885,0.0
31886,0.0
31887,3.0
31888,4.0
31889,5.0
31890,9.0
31891,8.0
31892,9.0
31893,8.0
31894,6.0
31895,4.0
31896,5.0
31897,3.0
31898,0.0
31899,0.0
31900,0.0
31901,0.0
31902,0.0
31903,0.0
31904,0.0
31905,0.0
31906,0.0
31907,0.0
31908,0.0
31909,0.0
31910,1.0
31911,6.0
31912,5.0
31913,4.0
31914,4.0
31915,7.0
31916,5.0
31917,2.0
31918,3.0
31919,4.0
31920,5.0
31921,6.0
31922,2.0
31923,0.0
31924,0.0
31925,0.0
31926,0.0
31927,0.0
31928,0.0
31929,0.0
31930,0.0
31931,0.0
31932,0.0
31933,0.0
31934,4.0
31935,7.0
31936,7.0
31937,5.0
31938,7.0
31939,7.0
31940,9.0
31941,5.0
31942,4.0
31943,5.0
31944,7.0
31945,6.0
31946,4.0
31947,0.0
31948,0.0
31949,0.0
31950,0.0
31951,0.0
31952,0.0
31953,0.0
31954,0.0
31955,0.0
31956,0.0
31957,0.0
31958,3.0
31959,7.0
31960,6.0
31961,5.0
31962,5.0
31963,7.0
31964,6.0
31965,3.0
31966,7.0
31967,6.0
31968,7.0
31969,7.0
31970,3.0
31971,0.0
31972,0.0
31973,0.0
31974,0.0
31975,0.0
31976,0.0
31977,0.0
31978,0.0
31979,0.0
31980,0.0
31981,0.0
31982,2.0
31983,7.0
31984,5.0
31985,6.0
31986,5.0
31987,9.0
31988,7.0
31989,7.0
31990,6.0
31991,4.0
31992,6.0
31993,9.0
31994,2.0
31995,0.0
31996,0.0
31997,0.0
31998,0.0
31999,0.0
32000,0.0
32001,0.0
32002,0.0
32003,0.0
32004,0.0
32005,1.0
32006,2.0
32007,8.0
32008,7.0
32009,5.0
32010,4.0
32011,9.0
32012,8.0
32013,7.0
32014,5.0
32015,6.0
32016,9.0
32017,7.0
32018,4.0
32019,0.0
32020,0.0
32021,0.0
32022,0.0
32023,0.0
32024,0.0
32025,0.0
32026,0.0
32027,0.0
32028,0.0
32029,0.0
32030,0.0
32031,2.0
32032,7.0
32033,9.0
32034,13.0
32035,13.0
32036,13.0
32037,8.0
32038,8.0
32039,7.0
32040,7.0
32041,6.0
32042,3.0
32043,0.0
32044,0.0
32045,0.0
32046,0.0
32047,0.0
32048,0.0
32049,0.0
32050,0.0
32051,0.0
32052,0.0
32053,0.0
32054,0.0
32055,3.0
32056,4.0
32057,5.0
32058,10.0
32059,9.0
32060,10.0
32061,7.0
32062,6.0
32063,5.0
32064,6.0
32065,3.0
32066,0.0
32067,0.0
32068,0.0
32069,0.0
32070,0.0
32071,0.0
32072,0.0
32073,0.0
32074,0.0
32075,0.0
32076,0.0
32077,0.0
32078,1.0
32079,6.0
32080,9.0
32081,4.0
32082,5.0
32083,7.0
32084,5.0
32085,3.0
32086,6.0
32087,4.0
32088,8.0
32089,6.0
32090,3.0
32091,0.0
32092,0.0
32093,0.0
32094,0.0
32095,0.0
32096,0.0
32097,0.0
32098,0.0
32099,0.0
32100,0.0
32101,0.0
32102,3.0
32103,7.0
32104,6.0
32105,5.0
32106,5.0
32107,7.0
32108,9.0
32109,4.0
32110,5.0
32111,4.0
32112,7.0
32113,7.0
32114,3.0
32115,0.0
32116,0.0
32117,0.0
32118,0.0
32119,0.0
32120,0.0
32121,0.0
32122,0.0
32123,0.0
32124,0.0
32125,0.0
32126,2.0
32127,6.0
32128,6.0
32129,4.0
32130,6.0
32131,9.0
32132,7.0
32133,5.0
32134,5.0
32135,5.0
32136,7.0
32137,8.0
32138,3.0
32139,0.0
32140,0.0
32141,0.0
32142,0.0
32143,0.0
32144,0.0
32145,0.0
32146,0.0
32147,0.0
32148,0.0
32149,0.0
32150,2.0
32151,6.0
32152,6.0
32153,6.0
32154,6.0
32155,8.0
32156,6.0
32157,4.0
32158,4.0
32159,5.0
32160,8.0
32161,7.0
32162,2.0
32163,1.0
32164,0.0
32165,0.0
32166,0.0
32167,0.0
32168,0.0
32169,0.0
32170,0.0
32171,0.0
32172,0.0
32173,0.0
32174,2.0
32175,8.0
32176,6.0
32177,6.0
32178,7.0
32179,10.0
32180,9.0
32181,5.0
32182,4.0
32183,8.0
32184,9.0
32185,8.0
32186,4.0
32187,0.0
32188,0.0
32189,0.0
32190,0.0
32191,0.0
32192,0.0
32193,0.0
32194,0.0
32195,0.0
32196,0.0
32197,0.0
32198,0.0
32199,2.0
32200,7.0
32201,8.0
32202,11.0
32203,12.0
32204,12.0
32205,9.0
32206,8.0
32207,6.0
32208,6.0
32209,6.0
32210,6.0
32211,0.0
32212,0.0
32213,0.0
32214,0.0
32215,0.0
32216,0.0
32217,0.0
32218,0.0
32219,0.0
32220,0.0
32221,0.0
32222,0.0
32223,4.0
32224,4.0
32225,5.0
32226,8.0
32227,9.0
32228,9.0
32229,8.0
32230,7.0
32231,5.0
32232,4.0
32233,2.0
32234,0.0
32235,0.0
32236,0.0
32237,0.0
32238,0.0
32239,0.0
32240,0.0
32241,0.0
32242,0.0
32243,0.0
32244,0.0
32245,0.0
32246,0.0
32247,6.0
32248,5.0
32249,4.0
32250,6.0
32251,8.0
32252,7.0
32253,4.0
32254,3.0
32255,6.0
32256,5.0
32257,4.0
32258,2.0
32259,0.0
32260,0.0
32261,0.0
32262,0.0
32263,0.0
32264,0.0
32265,0.0
32266,0.0
32267,0.0
32268,0.0
32269,0.0
32270,3.0
32271,8.0
32272,7.0
32273,5.0
32274,5.0
32275,6.0
32276,7.0
32277,4.0
32278,4.0
32279,5.0
32280,7.0
32281,6.0
32282,3.0
32283,0.0
32284,0.0
32285,0.0
32286,0.0
32287,0.0
32288,0.0
32289,0.0
32290,0.0
32291,0.0
32292,0.0
32293,1.0
32294,2.0
32295,6.0
32296,6.0
32297,5.0
32298,7.0
32299,8.0
32300,6.0
32301,3.0
32302,5.0
32303,7.0
32304,7.0
32305,7.0
32306,3.0
32307,0.0
32308,0.0
32309,0.0
32310,0.0
32311,0.0
32312,0.0
32313,0.0
32314,0.0
32315,0.0
32316,0.0
32317,0.0
32318,2.0
32319,6.0
32320,6.0
32321,6.0
32322,5.0
32323,8.0
32324,6.0
32325,4.0
32326,4.0
32327,5.0
32328,8.0
32329,8.0
32330,3.0
32331,0.0
32332,0.0
32333,0.0
32334,0.0
32335,0.0
32336,0.0
32337,0.0
32338,0.0
32339,0.0
32340,0.0
32341,1.0
32342,1.0
32343,8.0
32344,6.0
32345,6.0
32346,6.0
32347,9.0
32348,7.0
32349,5.0
32350,4.0
32351,8.0
32352,10.0
32353,8.0
32354,4.0
32355,0.0
32356,0.0
32357,0.0
32358,0.0
32359,0.0
32360,0.0
32361,0.0
32362,0.0
32363,0.0
32364,0.0
32365,0.0
32366,1.0
32367,2.0
32368,8.0
32369,9.0
32370,12.0
32371,13.0
32372,11.0
32373,8.0
32374,7.0
32375,6.0
32376,8.0
32377,5.0
32378,4.0
32379,0.0
32380,0.0
32381,0.0
32382,0.0
32383,0.0
32384,0.0
32385,0.0
32386,0.0
32387,0.0
32388,0.0
32389,0.0
32390,0.0
32391,4.0
32392,4.0
32393,6.0
32394,9.0
32395,10.0
32396,10.0
32397,8.0
32398,6.0
32399,4.0
32400,5.0
32401,3.0
32402,0.0
32403,0.0
32404,0.0
32405,0.0
32406,0.0
32407,0.0
32408,0.0
32409,0.0
32410,0.0
32411,0.0
32412,0.0
32413,0.0
32414,0.0
32415,7.0
32416,4.0
32417,3.0
32418,4.0
32419,8.0
32420,6.0
32421,3.0
32422,3.0
32423,5.0
32424,5.0
32425,4.0
32426,2.0
32427,0.0
32428,0.0
32429,0.0
32430,0.0
32431,0.0
32432,0.0
32433,0.0
32434,0.0
32435,0.0
32436,0.0
32437,0.0
32438,5.0
32439,8.0
32440,6.0
32441,5.0
32442,5.0
32443,6.0
32444,7.0
32445,4.0
32446,4.0
32447,5.0
32448,7.0
32449,7.0
32450,3.0
32451,0.0
32452,0.0
32453,0.0
32454,0.0
32455,0.0
32456,0.0
32457,0.0
32458,0.0
32459,0.0
32460,0.0
32461,0.0
32462,1.0
32463,7.0
32464,7.0
32465,7.0
32466,5.0
32467,8.0
32468,6.0
32469,4.0
32470,7.0
32471,7.0
32472,7.0
32473,8.0
32474,3.0
32475,0.0
32476,0.0
32477,0.0
32478,0.0
32479,0.0
32480,0.0
32481,0.0
32482,0.0
32483,0.0
32484,0.0
32485,0.0
32486,2.0
32487,6.0
32488,6.0
32489,6.0
32490,6.0
32491,8.0
32492,7.0
32493,5.0
32494,5.0
32495,8.0
32496,8.0
32497,8.0
32498,3.0
32499,0.0
32500,0.0
32501,0.0
32502,0.0
32503,0.0
32504,0.0
32505,0.0
32506,0.0
32507,0.0
32508,0.0
32509,0.0
32510,0.0
32511,9.0
32512,6.0
32513,6.0
32514,6.0
32515,11.0
32516,7.0
32517,5.0
32518,8.0
32519,6.0
32520,10.0
32521,9.0
32522,4.0
32523,0.0
32524,0.0
32525,0.0
32526,0.0
32527,0.0
32528,0.0
32529,0.0
32530,0.0
32531,0.0
32532,0.0
32533,0.0
32534,0.0
32535,3.0
32536,7.0
32537,9.0
32538,12.0
32539,12.0
32540,10.0
32541,8.0
32542,7.0
32543,5.0
32544,8.0
32545,5.0
32546,3.0
32547,0.0
32548,0.0
32549,0.0
32550,0.0
32551,0.0
32552,0.0
32553,0.0
32554,0.0
32555,0.0
32556,0.0
32557,0.0
32558,0.0
32559,5.0
32560,3.0
32561,4.0
32562,9.0
32563,9.0
32564,8.0
32565,8.0
32566,7.0
32567,5.0
32568,5.0
32569,3.0
32570,0.0
32571,0.0
32572,0.0
32573,0.0
32574,0.0
32575,0.0
32576,0.0
32577,0.0
32578,0.0
32579,0.0
32580,0.0
32581,0.0
32582,0.0
32583,6.0
32584,6.0
32585,3.0
32586,4.0
32587,7.0
32588,5.0
32589,4.0
32590,4.0
32591,4.0
32592,5.0
32593,4.0
32594,2.0
32595,0.0
32596,0.0
32597,0.0
32598,0.0
32599,0.0
32600,0.0
32601,0.0
32602,0.0
32603,0.0
32604,0.0
32605,0.0
32606,4.0
32607,6.0
32608,7.0
32609,6.0
32610,5.0
32611,5.0
32612,7.0
32613,4.0
32614,5.0
32615,5.0
32616,7.0
32617,6.0
32618,3.0
32619,0.0
32620,0.0
32621,0.0
32622,0.0
32623,0.0
32624,0.0
32625,0.0
32626,0.0
32627,0.0
32628,0.0
